ensembl,gene_name,naive,4h,12h,24h
ENSMUSG00000001983,Taco1,7.705479472,6.601786963,8.666549551,10.74658673
ENSMUSG00000001985,Grik3,0.110933239,0.115742544,0.099959065,0.070565246
ENSMUSG00000001986,Gria3,5.171623511,1.524237328,1.067087677,0.816900843
ENSMUSG00000001988,Npas1,0.444043291,0.761629063,0.509514528,0.513078382
ENSMUSG00000001995,Sipa1l2,4.663352727,12.31994744,2.95095,2.712231961
ENSMUSG00000001998,Ap4e1,15.91287633,16.73806446,12.40180584,12.56083202
ENSMUSG00000001999,Blvra,15.29214984,18.46400595,31.45869232,44.96436503
ENSMUSG00000002006,Pdzd4,1.690529237,2.12741633,0.976005226,1.062480373
ENSMUSG00000002007,Srpk3,5.679472654,5.240534435,2.466841587,2.345227471
ENSMUSG00000002010,Idh3g,80.78343865,84.1086113,122.7599217,119.4053613
ENSMUSG00000002012,Pnck,0.531690269,0.099800885,0.391787854,0.248010775
ENSMUSG00000002014,Ssr4,87.88933152,148.2144022,136.1585483,133.084316
ENSMUSG00000002015,Bcap31,68.33713215,74.78394138,123.5009912,104.5932816
ENSMUSG00000002017,Fam98a,13.32065155,35.41596355,19.38326133,20.722989
ENSMUSG00000002020,Ltbp2,0.305172129,0.338378977,0.262189997,0.354769492
ENSMUSG00000002028,Kmt2a,33.06238498,34.88216588,29.2651899,22.98697319
ENSMUSG00000002031,Ift46,30.96418881,15.16669951,20.58514569,22.33017677
ENSMUSG00000002032,Tmem25,0.321937203,0.354955303,0.226413815,0.304226317
ENSMUSG00000002033,Cd3g,600.3828506,329.1348374,436.1378209,387.0273045
ENSMUSG00000002043,Trappc6a,29.32533583,21.73028639,27.27614542,34.14242798
ENSMUSG00000002052,Supt6,31.85008021,49.81213827,35.97420978,39.13983911
ENSMUSG00000002055,Spag5,2.664084234,3.285295726,1.895157468,25.01576543
ENSMUSG00000002057,Foxn1,0.161408058,0.114390111,0.101200552,0.09696442
ENSMUSG00000002058,Unc119,5.999879854,1.81058806,2.695453383,4.969004976
ENSMUSG00000002059,Rab34,1.455523939,3.217148194,1.810964003,2.719275875
ENSMUSG00000002064,Sdf2,33.92114334,35.66164627,46.40995527,37.32882934
ENSMUSG00000002068,Ccne1,16.48257833,4.290367514,12.99318027,67.85464479
ENSMUSG00000002076,Hsf2bp,0.073999234,4.053101905,4.569766185,2.955467962
ENSMUSG00000002083,Bbc3,10.19969767,26.44908143,21.27295832,16.21800921
ENSMUSG00000002100,Mybpc3,0.669875441,0.883181694,0.311935777,0.378304836
ENSMUSG00000002102,Psmc3,84.86964995,129.8462207,208.5791107,194.8454977
ENSMUSG00000002103,Acp2,8.977526235,9.152109037,6.669561064,8.939739662
ENSMUSG00000002104,Rapsn,0.080127253,0.173711131,0.065385829,0.362767614
ENSMUSG00000002105,Slc39a13,10.12018845,8.767023135,7.15285158,9.005646973
ENSMUSG00000002107,Celf2,86.49060045,32.8568955,57.84830775,89.38562186
ENSMUSG00000002108,Nr1h3,2.365931394,1.766961006,1.71310763,1.672423998
ENSMUSG00000002109,Ddb2,38.15458254,23.49937008,19.20339774,27.79532278
ENSMUSG00000002111,Spi1,1.72500597,0.99386508,1.084773947,1.020768715
ENSMUSG00000002129,Sf3a1,28.64509688,46.91997122,51.06617473,55.72201579
ENSMUSG00000002147,Stat6,87.14174958,147.3342812,100.5608692,81.03650264
ENSMUSG00000002190,Clgn,0,0.004258944,0.005886809,0.003855655
ENSMUSG00000002204,Napsa,8.796929633,4.008997397,3.696943298,3.294136583
ENSMUSG00000002205,Vrk3,40.39282927,23.45851055,23.49605965,23.37337375
ENSMUSG00000002210,Smg9,50.11139583,39.31338556,34.95936132,33.48887285
ENSMUSG00000002221,Paxip1,21.39820353,37.02255911,25.45801603,43.82516396
ENSMUSG00000002222,Rmnd5a,40.94154229,42.05022813,53.06026631,46.79501677
ENSMUSG00000002227,Mov10,23.13307765,14.42574206,9.507489216,12.29020631
ENSMUSG00000002228,Ppm1j,3.136803641,0.719626764,1.377999618,3.558206164
ENSMUSG00000002233,Rhoc,1.890693439,2.988404911,1.184761559,1.623283722
ENSMUSG00000002240,Prr27,0,0,0,0
ENSMUSG00000002249,Tead3,0.432961759,1.189197727,0.63657087,0.754333129
ENSMUSG00000002250,Ppard,7.397712851,10.23875741,6.426926977,6.558879467
ENSMUSG00000002257,Def6,99.67463988,48.24354006,52.79769885,54.85997958
ENSMUSG00000002265,Peg3,0.060138557,0.050059997,0.024359892,0.040949027
ENSMUSG00000002266,Zim1,0.711933541,0.583834656,0.38252033,0.238115084
ENSMUSG00000002274,Metrn,12.0988122,7.351564248,17.63316183,33.23284766
ENSMUSG00000002279,Lmf1,13.01304377,10.06784219,12.90293322,13.3823075
ENSMUSG00000002280,Ciao3,13.71712135,17.17352697,14.18751287,14.21000087
ENSMUSG00000002289,Angptl4,2.966818762,2.705321139,8.472784928,10.00227296
ENSMUSG00000002297,Dbf4,18.31323565,24.58173198,22.92427612,49.51511966
ENSMUSG00000002307,Daxx,48.35433054,47.57564135,54.83593264,43.7714508
ENSMUSG00000002308,Cd320,7.084251851,27.05653514,43.11371054,29.4297853
ENSMUSG00000002319,Ipo4,33.26188862,175.6242798,76.08835962,60.9034391
ENSMUSG00000002320,Tm9sf1,31.98266796,38.09279993,31.78382151,37.22876008
ENSMUSG00000002324,Rec8,0.566946177,4.3116512,0.815265241,1.296654076
ENSMUSG00000002325,Irf9,59.91360631,41.00794164,51.55455053,40.43330347
ENSMUSG00000002326,Gmpr2,10.7295833,16.90884141,20.64935525,20.63347863
ENSMUSG00000002329,Mdp1,41.21833626,25.57964756,31.26183095,28.48522915
ENSMUSG00000002332,Dhrs1,15.61118073,20.87777096,25.49679263,23.79836809
ENSMUSG00000002341,Ncan,0.428254954,0.347082024,0.194578264,0.205967153
ENSMUSG00000002342,Tmem161a,20.81226231,26.09502068,26.3050275,26.27142153
ENSMUSG00000002343,Armc6,8.424411703,22.38981013,16.3654479,17.79826768
ENSMUSG00000002345,Borcs8,56.69845097,38.110629,50.49320579,42.54491807
ENSMUSG00000002346,Slc25a42,3.966232519,4.001207055,2.719876129,3.831626959
ENSMUSG00000002365,Snx9,6.410335801,25.25770167,26.96285281,35.6498949
ENSMUSG00000002372,Ranbp3,53.0456051,77.70519907,57.73290019,62.8680799
ENSMUSG00000002379,Ndufa11,45.60458018,70.09851146,96.74960107,88.36624564
ENSMUSG00000002384,Bmp8b,0.879930861,2.19105696,0.837165466,0.958324054
ENSMUSG00000002393,Nr2f6,2.113764359,3.066082551,4.941234467,4.564754036
ENSMUSG00000002395,Use1,151.9540896,168.6760071,133.0746552,99.57795343
ENSMUSG00000002396,Ocel1,13.19977967,13.21644988,15.20179407,12.86362239
ENSMUSG00000002409,Dyrk1b,6.282985771,6.252897494,5.819623276,5.318847017
ENSMUSG00000002413,Braf,13.02566031,19.69811325,14.55958756,15.19759127
ENSMUSG00000002416,Ndufb2,34.3882985,57.54911124,77.25336223,75.83352928
ENSMUSG00000002428,Hltf,32.35655809,25.17317181,28.24858205,28.51935351
ENSMUSG00000002455,Prpf6,39.31186037,45.40234362,54.57619508,49.09032037
ENSMUSG00000002458,Rgs19,85.81787864,78.42037858,83.35644108,71.00748325
ENSMUSG00000002459,Rgs20,0.679392052,0.95289098,0.464897344,0.464168279
ENSMUSG00000002475,Abhd3,0.362383597,0.265521199,0.094558008,0.374247119
ENSMUSG00000002477,Snrpd1,49.88865631,189.0924333,206.8704845,240.8816197
ENSMUSG00000002486,Tchp,13.76322718,13.53110761,11.45824987,12.73531429
ENSMUSG00000002489,Tiam1,1.588580026,3.060396714,2.483222634,10.60034337
ENSMUSG00000002496,Tsc2,26.57991793,33.84074093,26.89485432,26.5493152
ENSMUSG00000002500,Rpl3l,0.218086206,0.17144919,0.134528773,0.397898998
ENSMUSG00000002504,Slc9a3r2,0.075044822,0.012948194,0.130506761,0.294510711
ENSMUSG00000002524,Puf60,107.5805846,162.3449222,148.9672657,136.9363476
ENSMUSG00000002546,Golga2,24.04445762,22.44897515,22.04187919,20.5570838
ENSMUSG00000002550,Uck1,36.24226788,43.4599053,40.33588982,42.97160336
ENSMUSG00000002565,Scin,1.054509262,1.404809229,0.817471713,0.909888394
ENSMUSG00000002578,Ikzf4,1.031692672,4.256351958,3.593487272,2.992241537
ENSMUSG00000002580,Mien1,35.1400789,51.49608562,67.20947514,58.94444813
ENSMUSG00000002588,Pon1,0,0.015375853,0,0
ENSMUSG00000002602,Axl,3.173631542,0.983248278,0.688829915,4.244192687
ENSMUSG00000002603,Tgfb1,46.6703613,82.46228586,42.70103682,48.30759282
ENSMUSG00000002608,Ccdc97,27.54507627,31.68095334,23.03459647,21.07672503
ENSMUSG00000002617,Zfp40,3.795531876,2.381699304,3.628294346,4.242858056
ENSMUSG00000002625,Akap8l,89.51276016,52.47562704,43.95859672,34.60780062
ENSMUSG00000002633,Shh,0.11639078,0.092564998,0.089922709,0.088980766
ENSMUSG00000002635,Pdcd2l,19.40000924,26.25192362,21.22780471,20.25557219
ENSMUSG00000002658,Gtf2f1,36.68411332,87.86145131,102.4085329,92.64417382
ENSMUSG00000002660,Clpp,26.09889969,66.53788282,63.79622274,76.76249799
ENSMUSG00000002661,Alkbh7,6.686045443,9.637784082,16.91415186,13.90042674
ENSMUSG00000002664,Pspn,2.084293009,2.352021163,2.195805491,1.354450266
ENSMUSG00000002668,Dennd1c,112.5041163,54.28721092,46.27702326,55.02380739
ENSMUSG00000002679,Med6,20.21315322,32.67088981,29.17056123,26.1420724
ENSMUSG00000002688,Prkd1,0.00398834,0.004566371,0,0
ENSMUSG00000002699,Lcp2,130.8932198,337.663149,164.6093174,170.2532294
ENSMUSG00000002718,Cse1l,38.92420847,83.67167195,67.19802773,89.65427841
ENSMUSG00000002728,Naa20,32.55788185,86.30145292,122.7397391,125.1443204
ENSMUSG00000002731,Prkra,1.92439202,1.029886064,2.124678968,3.530432543
ENSMUSG00000002732,Fkbp7,2.888139702,1.658304033,1.286861834,1.245153071
ENSMUSG00000002733,Plekha3,18.3476211,28.33512332,18.577065,20.22833623
ENSMUSG00000002741,Ykt6,23.23589503,40.12330975,39.10016093,41.81038331
ENSMUSG00000002748,Baz1b,45.89572643,58.46777914,54.71023414,84.12341384
ENSMUSG00000002763,Pex6,13.13366575,12.08143719,13.94843149,15.6090229
ENSMUSG00000002767,Mrpl2,34.6114672,60.25681468,72.71333736,75.11136145
ENSMUSG00000002768,Mea1,35.92264227,81.97725657,82.31681099,61.23271665
ENSMUSG00000002769,Gnmt,0.870786927,1.420513818,0.88021156,0.329194733
ENSMUSG00000002771,Grin2d,0.192539985,0.231327367,0.201176432,0.230128421
ENSMUSG00000002778,Kdelr1,28.31760111,20.15886311,25.97399903,26.24523474
ENSMUSG00000002781,Tmem143,10.22845123,5.019625953,6.314690424,8.159264486
ENSMUSG00000002791,Pdxk-ps,0.821615061,3.227060769,0.817711192,0.991003969
ENSMUSG00000002797,Ggct,16.40736245,9.553250582,22.34935734,28.15102174
ENSMUSG00000002799,Jag2,1.819815457,1.111156673,1.578744673,2.575676024
ENSMUSG00000002803,Btbd6,23.2560044,19.06921421,19.17506169,17.9618346
ENSMUSG00000002804,Nudt14,36.40494705,25.20647058,40.62108353,61.0755861
ENSMUSG00000002808,Epdr1,1.162023259,2.143588084,0.679892963,0.835525364
ENSMUSG00000002812,Flii,57.1320264,56.68416873,51.96407111,47.89385325
ENSMUSG00000002814,Top3a,13.87610599,13.54255563,12.49518419,14.89174621
ENSMUSG00000002820,Atg4d,21.42856426,19.51765849,19.29627123,19.42416883
ENSMUSG00000002825,Qtrt1,33.00748737,56.76826463,39.02832985,34.59851084
ENSMUSG00000002831,Plin4,0.234283897,0.903273549,0.548569577,0.671228314
ENSMUSG00000002833,Hdgfl2,54.81398549,57.30480472,55.8958231,67.0570541
ENSMUSG00000002835,Chaf1a,1.130009403,0.895781138,3.37843425,25.71246211
ENSMUSG00000002844,Adprh,15.13718599,15.15204241,19.80901593,18.59449796
ENSMUSG00000002845,Tmem39a,22.75859335,34.45742994,29.29343184,32.65890585
ENSMUSG00000002846,Timmdc1,11.77239447,24.48176354,24.80538381,26.97442699
ENSMUSG00000002847,Pla1a,0.015370384,0.007774499,0.02976499,0.178078381
ENSMUSG00000002870,Mcm2,24.48770854,30.28090136,71.79885341,128.068011
ENSMUSG00000002871,Tpra1,51.65331846,35.5519057,39.95135537,33.29174008
ENSMUSG00000002881,Nab1,24.7703143,29.80129176,16.8775813,19.43340612
ENSMUSG00000002885,Adgre5,176.4204696,88.22976191,145.2130718,78.06001624
ENSMUSG00000002897,Il17ra,109.5780515,84.4392211,85.93378546,66.74414282
ENSMUSG00000002900,Lamb1,0.977484669,0.80664718,0.496400469,0.552139975
ENSMUSG00000002908,Kcnn1,0.006320845,0.004794122,0.053986256,0.047406689
ENSMUSG00000002910,Arrdc2,4.599350787,4.91298456,4.032633064,3.382949986
ENSMUSG00000002930,Ppp1r17,0.017865444,0.048273495,0.007973924,0.017440956
ENSMUSG00000002944,Cd36,1.433243284,0.636366649,0.663226835,0.515666548
ENSMUSG00000002948,Map2k7,37.37096686,48.34397691,37.6457335,32.50455438
ENSMUSG00000002949,Timm44,44.73894412,69.86430786,63.89362858,68.72245818
ENSMUSG00000002957,Ap2a2,18.20585363,17.34467661,25.74723083,27.71627172
ENSMUSG00000002963,Pnkp,34.47344248,26.9868088,33.92329724,29.94056345
ENSMUSG00000002968,Med25,29.82297223,37.04633545,31.86924569,33.30961233
ENSMUSG00000002980,Bcam,0.127769088,0.053483281,0.045474751,0.283731443
ENSMUSG00000002981,Clptm1,39.51795326,63.39587869,50.96455053,54.08291162
ENSMUSG00000002983,Relb,18.68923868,79.53852292,36.48048844,29.38001648
ENSMUSG00000002984,Tomm40,32.09845729,115.4596868,97.86385725,113.7829448
ENSMUSG00000002985,Apoe,13.10178834,19.46539071,8.458989078,6.212932902
ENSMUSG00000002992,Apoc2,0.041151615,0.037126267,0.0334209,0
ENSMUSG00000002996,Hbp1,57.33297452,48.98704204,51.24032218,31.1942712
ENSMUSG00000002997,Prkar2b,1.921018641,0.562602394,1.617836422,4.00017375
ENSMUSG00000003031,Cdkn1b,66.17279391,41.93711528,46.51134933,34.65183702
ENSMUSG00000003032,Klf4,2.379487315,0.971857832,0.7146705,0.551255963
ENSMUSG00000003033,Ap1m1,48.35676671,52.56095495,44.88307738,42.82122804
ENSMUSG00000003037,Rab8a,133.0391969,103.1090178,126.9886152,130.4402941
ENSMUSG00000003038,Hmgn2,85.18441351,105.1242345,156.1126595,306.0503854
ENSMUSG00000003039,Fam32a,37.46134782,36.90505295,46.32560998,38.99281815
ENSMUSG00000003051,Elf3,0.008814738,0.008107546,0,0.016796043
ENSMUSG00000003053,Cyp2c29,0.009653739,0.008983881,0.007903797,0.00916418
ENSMUSG00000003062,Stard3nl,8.508226059,14.43064084,16.65161159,15.53012265
ENSMUSG00000003068,Stk11,43.73660883,65.38172154,55.575853,50.24967793
ENSMUSG00000003070,Efna2,0.210439794,0.224885025,0.113218952,0.222147953
ENSMUSG00000003072,Atp5d,93.8676367,128.5981947,202.2809775,210.0379851
ENSMUSG00000003099,Ppp5c,51.93730891,75.49023698,67.9176973,93.69477663
ENSMUSG00000003119,Cdk12,45.30957137,49.25201511,39.31127082,41.50030688
ENSMUSG00000003123,Lipe,13.25766617,11.52820654,9.705356932,8.910833275
ENSMUSG00000003131,Pafah1b2,29.84223372,49.56869356,47.9721097,51.16739914
ENSMUSG00000003134,Tbc1d8,3.914586451,6.810641808,3.30155763,2.993831349
ENSMUSG00000003135,Cnot11,13.12936202,28.16939818,24.35883778,24.74925618
ENSMUSG00000003153,Slc2a3,29.13386471,17.29607967,15.61596405,23.91561486
ENSMUSG00000003154,Foxj2,14.21955618,12.06562165,11.93272202,9.207286577
ENSMUSG00000003161,Sri,140.7767296,108.2140962,159.2637668,157.9690161
ENSMUSG00000003166,Dgcr2,32.3413764,44.532945,34.43881029,31.60659378
ENSMUSG00000003184,Irf3,139.5937137,156.8029035,122.1290652,108.7563178
ENSMUSG00000003190,Bcl2l12,24.53595186,16.8956362,21.72825809,24.19611407
ENSMUSG00000003198,Zfp959,16.15958422,24.92195325,21.16522381,19.07460868
ENSMUSG00000003199,Mpnd,53.7821767,21.38873101,35.77745987,32.55456601
ENSMUSG00000003200,Sh3gl1,66.52283153,41.20245726,47.26320663,44.1089628
ENSMUSG00000003206,Ebi3,0.218877155,0.226473267,0.129378962,0.507709173
ENSMUSG00000003208,Yju2,14.66663701,18.98096344,18.73670998,16.71236433
ENSMUSG00000003226,Ranbp2,54.82179716,110.1942952,73.9354054,83.78013508
ENSMUSG00000003227,Edar,0,0,0,0
ENSMUSG00000003228,Grk5,1.178795591,1.001354919,1.64510291,2.10607057
ENSMUSG00000003233,Dvl3,7.32047117,8.00355295,6.798744837,6.192389195
ENSMUSG00000003234,Abcf3,62.62836516,71.94880018,54.59757941,49.03618143
ENSMUSG00000003235,Eif2b5,29.28183363,55.90532347,67.26714661,63.55479014
ENSMUSG00000003269,Cyth2,47.18576377,45.07174227,47.7053682,40.73247208
ENSMUSG00000003271,Sult2b1,9.04605599,51.95401344,23.44903666,16.4803141
ENSMUSG00000003273,Car11,1.062576483,1.2108125,1.586558027,0.710322212
ENSMUSG00000003279,Dlgap1,0.684542782,1.125987472,0.665404679,0.556909056
ENSMUSG00000003282,Plag1,1.603923268,1.138689088,1.912881164,1.34156748
ENSMUSG00000003283,Hck,2.919507351,0.723601105,0.703364238,0.402699101
ENSMUSG00000003299,Mrpl4,27.79656036,19.44275976,41.73417244,53.04560414
ENSMUSG00000003308,Keap1,26.61572167,20.3326017,26.99364042,28.09658268
ENSMUSG00000003309,Ap1m2,2.612969356,1.562847675,0.951612622,1.525063023
ENSMUSG00000003316,Glg1,28.66965915,26.32770514,27.70130135,28.35638127
ENSMUSG00000003341,Atp8b3,0.010668007,0.023792118,0.005882893,0.00750507
ENSMUSG00000003344,Btbd2,13.94532909,11.09286639,8.687514441,9.956354015
ENSMUSG00000003345,Csnk1g2,86.63449566,84.9621404,87.68670716,76.77400082
ENSMUSG00000003346,Abhd17a,23.83806864,20.08536517,35.56532183,46.5065739
ENSMUSG00000003348,Mob3a,127.3470691,74.29416603,74.00082635,63.62605891
ENSMUSG00000003352,Cacnb3,0.615845059,0.642608864,0.854501907,0.968597355
ENSMUSG00000003354,Ccdc65,0,0.008112306,0,0
ENSMUSG00000003355,Fkbp11,0.7923637,1.606554569,0.939385081,2.217164854
ENSMUSG00000003360,Ddx23,53.57780344,70.21979442,68.75644463,59.60693274
ENSMUSG00000003363,Pld3,91.47718975,95.85761297,83.52900592,79.99336148
ENSMUSG00000003378,Grik5,1.325785782,0.923281414,0.617216569,1.752913419
ENSMUSG00000003379,Cd79a,23.73794219,10.66121985,12.89567364,10.09776531
ENSMUSG00000003380,Rabac1,123.7353875,85.29970313,102.9249439,59.91960767
ENSMUSG00000003382,Etv3,26.17499663,31.88716675,18.83618853,18.50147165
ENSMUSG00000003402,Prkcsh,39.83360378,66.94269042,75.89703022,87.40696036
ENSMUSG00000003410,Elavl3,0.162125092,0.273096853,0.127969685,0.134836109
ENSMUSG00000003411,Rab3b,0.590426706,0.824428032,0.200240164,0.399301433
ENSMUSG00000003418,St8sia6,0.573230408,0.944671845,0.518589124,0.431507571
ENSMUSG00000003420,Fcgrt,27.31827669,5.356278833,7.112327375,7.047826799
ENSMUSG00000003421,Nosip,48.33555598,38.65977922,50.0598628,44.47311285
ENSMUSG00000003423,Pih1d1,30.03361119,29.37431533,37.69989757,42.81260704
ENSMUSG00000003429,Rps11,2473.595587,2032.001626,2517.33076,2310.401934
ENSMUSG00000003435,Supt5,82.68329695,86.52721934,75.80693831,80.75286326
ENSMUSG00000003436,Dll3,0.613783346,1.271019554,0.480596402,0.791523734
ENSMUSG00000003437,Paf1,78.97374938,91.68839905,86.68529054,89.52516671
ENSMUSG00000003438,Timm50,21.13639052,64.77572196,55.09516452,69.29297185
ENSMUSG00000003444,Med29,8.076464654,19.25263702,18.68369915,16.15804446
ENSMUSG00000003452,Bicd1,1.559672614,1.669866867,1.016055138,1.17178961
ENSMUSG00000003458,Ncstn,41.12266902,41.82409656,35.97994134,35.31384828
ENSMUSG00000003464,Pex19,32.33845898,37.93105181,40.28536419,38.83359295
ENSMUSG00000003469,Phyhip,0.247854857,2.39218091,2.268663479,1.215808072
ENSMUSG00000003476,Crhr2,0,0,0,0
ENSMUSG00000003477,Inmt,0.017156226,0,0,0
ENSMUSG00000003484,Cyp4f18,2.05480789,0.564574945,0.346675963,0.560030116
ENSMUSG00000003500,Impdh1,55.96638969,62.75197858,40.84710075,40.56685009
ENSMUSG00000003505,Psg18,0,0.025101455,0,0
ENSMUSG00000003518,Dusp3,0.699288894,0.921862964,0.382428004,0.499371886
ENSMUSG00000003526,Prodh,2.065279999,3.505433668,2.5065494,2.969223701
ENSMUSG00000003527,Ess2,26.67429526,31.21848316,24.91314778,22.63848907
ENSMUSG00000003528,Slc25a1,9.937565668,27.08572337,34.26287094,42.5487867
ENSMUSG00000003531,Dgcr6,1.149467076,1.971619323,4.831666652,5.706441103
ENSMUSG00000003534,Ddr1,2.555612734,7.266878991,5.425603906,4.985561146
ENSMUSG00000003541,Ier3,2.286147604,4.050291397,3.990692367,3.676552272
ENSMUSG00000003545,Fosb,17.6412019,2.554326397,1.959872086,2.41554055
ENSMUSG00000003546,Klc4,6.994354925,4.818780727,8.544846248,4.673030916
ENSMUSG00000003549,Ercc1,33.86735146,57.70941752,43.68014566,39.2989636
ENSMUSG00000003555,Cyp17a1,0.488955921,0.602631506,0.123738802,0.082403519
ENSMUSG00000003559,As3mt,8.792673104,3.620085543,8.832569832,8.347364713
ENSMUSG00000003573,Homer3,1.887162816,3.585679363,2.2432944,3.757819101
ENSMUSG00000003575,Crtc1,10.52013014,19.84007441,9.514515311,8.760309311
ENSMUSG00000003581,Rnf215,14.88417773,14.82967713,12.29131338,13.07828046
ENSMUSG00000003585,Sec14l2,0.786166556,0.691802475,0.571733017,0.989668537
ENSMUSG00000003604,Aven,25.71037383,28.47710497,50.0727399,46.89877272
ENSMUSG00000003617,Cp,1.00261728,1.210382624,0.423564922,0.430291771
ENSMUSG00000003623,Crot,24.40480723,10.51267556,16.99790624,16.17988524
ENSMUSG00000003644,Rps6ka1,100.0557441,58.88564054,91.24903261,83.20024873
ENSMUSG00000003657,Calb2,0,0,0,0
ENSMUSG00000003660,Snrnp200,68.09857743,88.97176719,94.10957446,85.56458613
ENSMUSG00000003662,Ciao1,44.20590799,47.47527804,62.89355877,54.22733971
ENSMUSG00000003665,Has1,0.007909345,0.054602057,0.090383482,0.044896667
ENSMUSG00000003680,Taf6l,9.102331145,12.29331106,16.62258794,17.41859162
ENSMUSG00000003721,Insig2,12.02747008,14.28788938,12.24757847,9.752866516
ENSMUSG00000003731,Kpna6,19.86340713,40.02749659,34.60025263,31.52994963
ENSMUSG00000003746,Man1a,50.55149189,51.9407721,58.6387627,71.8084688
ENSMUSG00000003752,Itpkc,6.955835744,16.3232906,7.648530813,5.50499998
ENSMUSG00000003762,Coq8b,14.84416735,13.44036503,12.95475544,12.06439156
ENSMUSG00000003778,Brd8,41.31486988,43.41567177,42.53641828,45.09831272
ENSMUSG00000003779,Kif20a,3.713805562,5.438545694,4.120585786,42.84059523
ENSMUSG00000003808,Farsa,44.25071472,79.64231549,73.84312264,72.45375953
ENSMUSG00000003809,Gcdh,16.7081601,6.710889759,19.43363378,20.06865724
ENSMUSG00000003810,Mast2,6.337650278,16.91101718,17.64882653,23.60936281
ENSMUSG00000003812,Dnase2a,8.050507646,6.842583667,10.12063141,12.97804002
ENSMUSG00000003813,Rad23a,58.98520262,105.7782965,88.67714577,85.00300508
ENSMUSG00000003814,Calr,274.8879974,465.4695876,871.7181834,752.3436583
ENSMUSG00000003824,Syce2,1.687273314,7.507366961,7.118747524,28.12586748
ENSMUSG00000003847,Nfat5,10.10078605,17.76389914,13.04719335,19.07424967
ENSMUSG00000003848,Nob1,22.39293255,47.93275887,37.84193064,35.09921503
ENSMUSG00000003849,Nqo1,0.274044625,1.116459308,1.940221211,0.886774049
ENSMUSG00000003863,Ppfia3,0.188411365,0.259076816,0.153857394,0.136977492
